asset_id,name,category,subcategory,source_zip,source_filename,source_path_inside_zip,target_r2_key,target_public_url,needs_conversion,conversion_reason,notes
meghna_female_dress_floral_midi_dress,Floral Midi Dress,dress,midi_dress,womens assets.zip,floral midi dress.jpg,womens assets/dresses/floral midi dress.jpg,female-assets/dress/floral_midi_dress.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/dress/floral_midi_dress.jpg,false,,
meghna_female_dress_florallayeredgreencreamdress,Florallayeredgreencreamdress,dress,dress,womens assets.zip,florallayeredgreencreamdress.jpg,womens assets/dresses/florallayeredgreencreamdress.jpg,female-assets/dress/florallayeredgreencreamdress.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/dress/florallayeredgreencreamdress.jpg,false,,
meghna_female_dress_light_blue_denim_midi_dress,Light Blue Denim Midi Dress,dress,midi_dress,womens assets.zip,light blue denim midi dress.jpg,womens assets/dresses/light blue denim midi dress.jpg,female-assets/dress/light_blue_denim_midi_dress.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/dress/light_blue_denim_midi_dress.jpg,false,,
meghna_female_dress_lightblueboatneckmididress,Lightblueboatneckmididress,dress,midi,womens assets.zip,lightblueboatneckmididress.jpg,womens assets/dresses/lightblueboatneckmididress.jpg,female-assets/dress/lightblueboatneckmididress.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/dress/lightblueboatneckmididress.jpg,false,,
meghna_female_dress_maroonboatneckmidi,Maroonboatneckmidi,dress,midi,womens assets.zip,maroonboatneckmidi.jpg,womens assets/dresses/maroonboatneckmidi.jpg,female-assets/dress/maroonboatneckmidi.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/dress/maroonboatneckmidi.jpg,false,,
meghna_female_dress_maroonboatneck_2,Maroonboatneckmini,dress,mini,womens assets.zip,maroonboatneckmini.jpg,womens assets/dresses/maroonboatneckmini.jpg,female-assets/dress/maroonboatneckmini.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/dress/maroonboatneckmini.jpg,false,,
meghna_female_dress_multicolour_boho_maxi_dress,Multicolour Boho Maxi Dress,dress,maxi_dress,womens assets.zip,multicolour boho maxi dress.jpg,womens assets/dresses/multicolour boho maxi dress.jpg,female-assets/dress/multicolour_boho_maxi_dress.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/dress/multicolour_boho_maxi_dress.jpg,false,,
meghna_female_outerwear_navy_blazer_mini_dress,Navy Blazer Mini Dress,outerwear,blazer,womens assets.zip,navy blazer mini dress.jpg,womens assets/dresses/navy blazer mini dress.jpg,female-assets/outerwear/navy_blazer_mini_dress.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/outerwear/navy_blazer_mini_dress.jpg,false,,
meghna_female_dress_offshouldercreammididress,Offshouldercreammididress,dress,midi,womens assets.zip,offshouldercreammididress.jpg,womens assets/dresses/offshouldercreammididress.jpg,female-assets/dress/offshouldercreammididress.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/dress/offshouldercreammididress.jpg,false,,
meghna_female_dress_offshoulderdressminiblackandgrey,Offshoulderdressminiblackandgrey,dress,mini,womens assets.zip,offshoulderdressminiblackandgrey.png,womens assets/dresses/offshoulderdressminiblackandgrey.png,female-assets/dress/offshoulderdressminiblackandgrey.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/dress/offshoulderdressminiblackandgrey.jpg,true,.png source -> .jpg target (R2 key is .jpg),
meghna_female_dress_offshouldershirtdressblueandblack,Offshouldershirtdressblueandblack,dress,dress,womens assets.zip,offshouldershirtdressblueandblack.jpg,womens assets/dresses/offshouldershirtdressblueandblack.jpg,female-assets/dress/offshouldershirtdressblueandblack.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/dress/offshouldershirtdressblueandblack.jpg,false,,
meghna_female_dress_one_shoulder_green_sequins_dress_faux_fur,One Shoulder Green Sequins Dress Faux Fur,dress,dress,womens assets.zip,one shoulder green sequins dress faux fur.jpg,womens assets/dresses/one shoulder green sequins dress faux fur.jpg,female-assets/dress/one_shoulder_green_sequins_dress_faux_fur.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/dress/one_shoulder_green_sequins_dress_faux_fur.jpg,false,,
meghna_female_dress_orangegoldbutterflyminidress,Orangegoldbutterflyminidress,dress,mini,womens assets.zip,orangegoldbutterflyminidress.jpg,womens assets/dresses/orangegoldbutterflyminidress.jpg,female-assets/dress/orangegoldbutterflyminidress.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/dress/orangegoldbutterflyminidress.jpg,false,,
meghna_female_dress_pink_floral_short_dress,Pink Floral Short Dress,dress,dress,womens assets.zip,pink floral short dress.jpg,womens assets/dresses/pink floral short dress.jpg,female-assets/dress/pink_floral_short_dress.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/dress/pink_floral_short_dress.jpg,false,,
meghna_female_dress_pink_orange_shaded_sequins_dress,Pink Orange Shaded Sequins Dress,dress,dress,womens assets.zip,pink orange shaded sequins dress.jpg,womens assets/dresses/pink orange shaded sequins dress.jpg,female-assets/dress/pink_orange_shaded_sequins_dress.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/dress/pink_orange_shaded_sequins_dress.jpg,false,,
meghna_female_dress_pink_sequin_shaded_dress,Pink Sequin Shaded Dress,dress,dress,womens assets.zip,pink sequin shaded dress.jpg,womens assets/dresses/pink sequin shaded dress.jpg,female-assets/dress/pink_sequin_shaded_dress.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/dress/pink_sequin_shaded_dress.jpg,false,,
meghna_female_dress_pink_sequins_jumpsuit,Pink Sequins Jumpsuit,dress,jumpsuit,womens assets.zip,pink sequins jumpsuit.jpg,womens assets/dresses/pink sequins jumpsuit.jpg,female-assets/dress/pink_sequins_jumpsuit.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/dress/pink_sequins_jumpsuit.jpg,false,,
meghna_female_dress_pinksequinboatneckdress,Pinksequinboatneckdress,dress,dress,womens assets.zip,pinksequinboatneckdress.jpg,womens assets/dresses/pinksequinboatneckdress.jpg,female-assets/dress/pinksequinboatneckdress.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/dress/pinksequinboatneckdress.jpg,false,,
meghna_female_dress_polkadotwhiteboatneckminidress,Polkadotwhiteboatneckminidress,dress,mini,womens assets.zip,polkadotwhiteboatneckminidress.jpg,womens assets/dresses/polkadotwhiteboatneckminidress.jpg,female-assets/dress/polkadotwhiteboatneckminidress.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/dress/polkadotwhiteboatneckminidress.jpg,false,,
meghna_female_dress_purpleboatneckmidi,Purpleboatneckmidi,dress,midi,womens assets.zip,purpleboatneckmidi.jpg,womens assets/dresses/purpleboatneckmidi.jpg,female-assets/dress/purpleboatneckmidi.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/dress/purpleboatneckmidi.jpg,false,,
meghna_female_dress_red_corset_strapless_faux_fur_midi_dress,Red Corset Strapless Faux Fur Midi Dress,dress,midi_dress,womens assets.zip,red corset strapless faux fur midi dress.jpg,womens assets/dresses/red corset strapless faux fur midi dress.jpg,female-assets/dress/red_corset_strapless_faux_fur_midi_dress.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/dress/red_corset_strapless_faux_fur_midi_dress.jpg,false,,
meghna_female_dress_redginghamsweetheartshortdress,Redginghamsweetheartshortdress,dress,dress,womens assets.zip,redginghamsweetheartshortdress.jpg,womens assets/dresses/redginghamsweetheartshortdress.jpg,female-assets/dress/redginghamsweetheartshortdress.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/dress/redginghamsweetheartshortdress.jpg,false,,
meghna_female_dress_redginghamvneckshortdress,Redginghamvneckshortdress,dress,dress,womens assets.zip,redginghamvneckshortdress.jpg,womens assets/dresses/redginghamvneckshortdress.jpg,female-assets/dress/redginghamvneckshortdress.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/dress/redginghamvneckshortdress.jpg,false,,
meghna_female_dress_silver_shimmer_midi_dress,Silver Shimmer Midi Dress,dress,midi_dress,womens assets.zip,silver shimmer midi dress.jpg,womens assets/dresses/silver shimmer midi dress.jpg,female-assets/dress/silver_shimmer_midi_dress.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/dress/silver_shimmer_midi_dress.jpg,false,,
meghna_female_dress_strapless_dress_pink_tie_die,Strapless Dress Pink Tie Die,dress,dress,womens assets.zip,strapless dress pink tie die.jpg,womens assets/dresses/strapless dress pink tie die.jpg,female-assets/dress/strapless_dress_pink_tie_die.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/dress/strapless_dress_pink_tie_die.jpg,false,,
meghna_female_dress_stripesboatneckmidi,Stripesboatneckmidi,dress,midi,womens assets.zip,stripesboatneckmidi.jpg,womens assets/dresses/stripesboatneckmidi.jpg,female-assets/dress/stripesboatneckmidi.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/dress/stripesboatneckmidi.jpg,false,,
meghna_female_dress_taupe_knit_dress,Taupe Knit Dress,dress,dress,womens assets.zip,Taupe Knit Dress.jfif,womens assets/dresses/Taupe Knit Dress.jfif,female-assets/dress/taupe_knit_dress.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/dress/taupe_knit_dress.jpg,true,.jfif source -> .jpg target (R2 key is .jpg),
meghna_female_dress_whiteboatneckmidi,Whiteboatneckmidi,dress,midi,womens assets.zip,whiteboatneckmidi.jpg,womens assets/dresses/whiteboatneckmidi.jpg,female-assets/dress/whiteboatneckmidi.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/dress/whiteboatneckmidi.jpg,false,,
meghna_female_dress_whitespagettistrappscalloplayerdress,Whitespagettistrappscalloplayerdress,dress,dress,womens assets.zip,whitespagettistrappscalloplayerdress.jpg,womens assets/dresses/whitespagettistrappscalloplayerdress.jpg,female-assets/dress/whitespagettistrappscalloplayerdress.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/dress/whitespagettistrappscalloplayerdress.jpg,false,,
meghna_female_dress_yellow_midi_dress,Yellow Midi Dress,dress,midi_dress,womens assets.zip,yellow midi dress.jpg,womens assets/dresses/yellow midi dress.jpg,female-assets/dress/yellow_midi_dress.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/dress/yellow_midi_dress.jpg,false,,
meghna_female_dress_yellowboatneckmidi,Yellowboatneckmidi,dress,midi,womens assets.zip,yellowboatneckmidi.jpg,womens assets/dresses/yellowboatneckmidi.jpg,female-assets/dress/yellowboatneckmidi.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/dress/yellowboatneckmidi.jpg,false,,
meghna_female_dress_yellowsweetheartcorsetdress,Yellowsweetheartcorsetdress,dress,dress,womens assets.zip,yellowsweetheartcorsetdress.jpg,womens assets/dresses/yellowsweetheartcorsetdress.jpg,female-assets/dress/yellowsweetheartcorsetdress.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/dress/yellowsweetheartcorsetdress.jpg,false,,
meghna_female_footwear_black_flat_sandals,Black Flat Sandals,footwear,sandal,womens assets.zip,black flat sandals.jpg,womens assets/footwear/black flat sandals.jpg,female-assets/footwear/black_flat_sandals.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/footwear/black_flat_sandals.jpg,false,,
meghna_female_footwear_black_flip_flops,Black Flip Flops,footwear,,womens assets.zip,black flip flops.jpg,womens assets/footwear/black flip flops.jpg,female-assets/footwear/black_flip_flops.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/footwear/black_flip_flops.jpg,false,,
meghna_female_footwear_black_heel,Black Heel,footwear,heel,womens assets.zip,black heel.jpg,womens assets/footwear/black heel.jpg,female-assets/footwear/black_heel.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/footwear/black_heel.jpg,false,,
meghna_female_footwear_blacknikerunningshoe,Blacknikerunningshoe,footwear,,womens assets.zip,blacknikerunningshoe.jpg,womens assets/footwear/blacknikerunningshoe.jpg,female-assets/footwear/blacknikerunningshoe.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/footwear/blacknikerunningshoe.jpg,false,,
meghna_female_footwear_blackrainboot,Blackrainboot,footwear,boot,womens assets.zip,blackrainboot.jpg,womens assets/footwear/blackrainboot.jpg,female-assets/footwear/blackrainboot.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/footwear/blackrainboot.jpg,false,,
meghna_female_footwear_blckboots,Blckboots,footwear,boot,womens assets.zip,blckboots.jpg,womens assets/footwear/blckboots.jpg,female-assets/footwear/blckboots.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/footwear/blckboots.jpg,false,,
meghna_female_footwear_brownbirkinstock,Brownbirkinstock,footwear,,womens assets.zip,brownbirkinstock.jpg,womens assets/footwear/brownbirkinstock.jpg,female-assets/footwear/brownbirkinstock.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/footwear/brownbirkinstock.jpg,false,,
meghna_female_footwear_brownboots,Brownboots,footwear,boot,womens assets.zip,brownboots.jpg,womens assets/footwear/brownboots.jpg,female-assets/footwear/brownboots.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/footwear/brownboots.jpg,false,,
meghna_female_footwear_conversesneakers,Conversesneakers,footwear,sneaker,womens assets.zip,conversesneakers.jpg,womens assets/footwear/conversesneakers.jpg,female-assets/footwear/conversesneakers.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/footwear/conversesneakers.jpg,false,,
meghna_female_footwear_goldflatsandal,Goldflatsandal,footwear,sandal,womens assets.zip,goldflatsandal.jpg,womens assets/footwear/goldflatsandal.jpg,female-assets/footwear/goldflatsandal.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/footwear/goldflatsandal.jpg,false,,
meghna_female_footwear_goldheel,Goldheel,footwear,heel,womens assets.zip,goldheel.jpg,womens assets/footwear/goldheel.jpg,female-assets/footwear/goldheel.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/footwear/goldheel.jpg,false,,
meghna_female_footwear_kohlapuriwedge,Kohlapuriwedge,footwear,wedge,womens assets.zip,kohlapuriwedge.jpg,womens assets/footwear/kohlapuriwedge.jpg,female-assets/footwear/kohlapuriwedge.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/footwear/kohlapuriwedge.jpg,false,,
meghna_female_footwear_silverheel,Silverheel,footwear,heel,womens assets.zip,silverheel.jpg,womens assets/footwear/silverheel.jpg,female-assets/footwear/silverheel.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/footwear/silverheel.jpg,false,,
meghna_female_footwear_tan_flats,Tan Flats,footwear,flat,womens assets.zip,tan flats.jpg,womens assets/footwear/tan flats.jpg,female-assets/footwear/tan_flats.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/footwear/tan_flats.jpg,false,,
meghna_female_footwear_white_sneaker,White Sneaker,footwear,sneaker,womens assets.zip,white sneaker.jpg,womens assets/footwear/white sneaker.jpg,female-assets/footwear/white_sneaker.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/footwear/white_sneaker.jpg,false,,
meghna_female_footwear_whiteflipflop,Whiteflipflop,footwear,flipflop,womens assets.zip,whiteflipflop.jpg,womens assets/footwear/whiteflipflop.jpg,female-assets/footwear/whiteflipflop.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/footwear/whiteflipflop.jpg,false,,
meghna_female_dress_offshoulder_burnt_red_gown,Offshoulder Burnt Red Gown,dress,gown,womens assets.zip,offshoulder burnt red gown.jpg,womens assets/gowns/offshoulder burnt red gown.jpg,female-assets/dress/offshoulder_burnt_red_gown.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/dress/offshoulder_burnt_red_gown.jpg,false,,
meghna_female_dress_pastelpinkgown,Pastelpinkgown,dress,gown,womens assets.zip,pastelpinkgown.png,womens assets/gowns/pastelpinkgown.png,female-assets/dress/pastelpinkgown.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/dress/pastelpinkgown.jpg,true,.png source -> .jpg target (R2 key is .jpg),
meghna_female_dress_red_faux_fur_dress,Red Faux Fur Dress,dress,dress,womens assets.zip,red faux fur dress.jpg,womens assets/gowns/red faux fur dress.jpg,female-assets/dress/red_faux_fur_dress.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/dress/red_faux_fur_dress.jpg,false,,
meghna_female_accessory_black_bobbie_pins,Black Bobbie Pins,accessory,,womens assets.zip,black bobbie pins.jpg,womens assets/hair accessories/black bobbie pins.jpg,female-assets/accessory/black_bobbie_pins.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/accessory/black_bobbie_pins.jpg,false,,
meghna_female_accessory_black_clip,Black Clip,accessory,,womens assets.zip,black clip.jpg,womens assets/hair accessories/black clip.jpg,female-assets/accessory/black_clip.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/accessory/black_clip.jpg,false,,
meghna_female_accessory_black_scrunchie,Black Scrunchie,accessory,scrunchie,womens assets.zip,black scrunchie.jpg,womens assets/hair accessories/black scrunchie.jpg,female-assets/accessory/black_scrunchie.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/accessory/black_scrunchie.jpg,false,,
meghna_female_accessory_black_tic_tac_clips,Black Tic Tac Clips,accessory,,womens assets.zip,black tic tac clips.jpg,womens assets/hair accessories/black tic tac clips.jpg,female-assets/accessory/black_tic_tac_clips.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/accessory/black_tic_tac_clips.jpg,false,,
meghna_female_accessory_hair_dryer,Hair Dryer,accessory,,womens assets.zip,hair dryer.jpg,womens assets/hair accessories/hair dryer.jpg,female-assets/accessory/hair_dryer.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/accessory/hair_dryer.jpg,false,,
meghna_female_accessory_hair_straightener,Hair Straightener,accessory,,womens assets.zip,hair straightener.jpg,womens assets/hair accessories/hair straightener.jpg,female-assets/accessory/hair_straightener.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/accessory/hair_straightener.jpg,false,,
meghna_female_accessory_pink_cosmetic_bag,Pink Cosmetic Bag,accessory,bag,womens assets.zip,pink cosmetic bag.jpg,womens assets/hair accessories/pink cosmetic bag.jpg,female-assets/accessory/pink_cosmetic_bag.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/accessory/pink_cosmetic_bag.jpg,false,,
meghna_female_accessory_pink_packing_cubes,Pink Packing Cubes,accessory,,womens assets.zip,pink packing cubes.jpg,womens assets/hair accessories/pink packing cubes.jpg,female-assets/accessory/pink_packing_cubes.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/accessory/pink_packing_cubes.jpg,false,,
meghna_female_accessory_pink_travel_carry_on,Pink Travel Carry On,accessory,,womens assets.zip,pink travel carry on.jpg,womens assets/hair accessories/pink travel carry on.jpg,female-assets/accessory/pink_travel_carry_on.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/accessory/pink_travel_carry_on.jpg,false,,
meghna_female_accessory_purple_packing_cubes,Purple Packing Cubes,accessory,,womens assets.zip,purple packing cubes.jpg,womens assets/hair accessories/purple packing cubes.jpg,female-assets/accessory/purple_packing_cubes.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/accessory/purple_packing_cubes.jpg,false,,
meghna_female_accessory_travel_containers,Travel Containers,accessory,,womens assets.zip,travel containers.jpg,womens assets/hair accessories/travel containers.jpg,female-assets/accessory/travel_containers.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/accessory/travel_containers.jpg,false,,
meghna_female_accessory_brown_cap,Brown Cap,accessory,,womens assets.zip,brown cap.jpg,womens assets/hats/brown cap.jpg,female-assets/accessory/brown_cap.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/accessory/brown_cap.jpg,false,,
meghna_female_accessory_burgundy_straw_hat,Burgundy Straw Hat,accessory,hat,womens assets.zip,burgundy straw hat.jpg,womens assets/hats/burgundy straw hat.jpg,female-assets/accessory/burgundy_straw_hat.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/accessory/burgundy_straw_hat.jpg,false,,
meghna_female_accessory_cream_hat,Cream Hat,accessory,hat,womens assets.zip,cream hat.jpg,womens assets/hats/cream hat.jpg,female-assets/accessory/cream_hat.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/accessory/cream_hat.jpg,false,,
meghna_female_accessory_black_and_white_rings,Black And White Rings,accessory,,womens assets.zip,black and white rings.jpg,womens assets/jewellery/black and white rings.jpg,female-assets/accessory/black_and_white_rings.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/accessory/black_and_white_rings.jpg,false,,
meghna_female_ethnic_greenbrocadepinksleevelesskurtaset,Greenbrocadepinksleevelesskurtaset,ethnic,kurtaset,womens assets.zip,greenbrocadepinksleevelesskurtaset.jpg,womens assets/kurtasets/greenbrocadepinksleevelesskurtaset.jpg,female-assets/ethnic/greenbrocadepinksleevelesskurtaset.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/ethnic/greenbrocadepinksleevelesskurtaset.jpg,false,,
meghna_female_ethnic_purplebandhanipinkspagettistrapkurtaset,Purplebandhanipinkspagettistrapkurtaset,ethnic,kurtaset,womens assets.zip,purplebandhanipinkspagettistrapkurtaset.jpg,womens assets/kurtasets/purplebandhanipinkspagettistrapkurtaset.jpg,female-assets/ethnic/purplebandhanipinkspagettistrapkurtaset.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/ethnic/purplebandhanipinkspagettistrapkurtaset.jpg,false,,
meghna_female_ethnic_yellowsleevelesskurtaset,Yellowsleevelesskurtaset,ethnic,kurtaset,womens assets.zip,yellowsleevelesskurtaset.jpg,womens assets/kurtasets/yellowsleevelesskurtaset.jpg,female-assets/ethnic/yellowsleevelesskurtaset.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/ethnic/yellowsleevelesskurtaset.jpg,false,,
meghna_female_ethnic_pink_kurti_top,Pink Kurti Top,ethnic,kurti,womens assets.zip,pink kurti top.jpg,womens assets/kurti top/pink kurti top.jpg,female-assets/ethnic/pink_kurti_top.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/ethnic/pink_kurti_top.jpg,false,,
meghna_female_ethnic_yellow_kurti_top,Yellow Kurti Top,ethnic,kurti,womens assets.zip,yellow kurti top.png,womens assets/kurti top/yellow kurti top.png,female-assets/ethnic/yellow_kurti_top.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/ethnic/yellow_kurti_top.jpg,true,.png source -> .jpg target (R2 key is .jpg),
meghna_female_top_yellowmirrorworkspagettistraptop,Yellowmirrorworkspagettistraptop,top,,womens assets.zip,yellowmirrorworkspagettistraptop.jpg,womens assets/kurti top/yellowmirrorworkspagettistraptop.jpg,female-assets/top/yellowmirrorworkspagettistraptop.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/top/yellowmirrorworkspagettistraptop.jpg,false,,
meghna_female_ethnic_black_and_gold_lehenga,Black And Gold Lehenga,ethnic,lehenga,womens assets.zip,black and gold lehenga.jpg,womens assets/lehengas/black and gold lehenga.jpg,female-assets/ethnic/black_and_gold_lehenga.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/ethnic/black_and_gold_lehenga.jpg,false,,
meghna_female_ethnic_bluegoldembroidaryoffshoulderlehenga,Bluegoldembroidaryoffshoulderlehenga,ethnic,lehenga,womens assets.zip,bluegoldembroidaryoffshoulderlehenga.jpg,womens assets/lehengas/bluegoldembroidaryoffshoulderlehenga.jpg,female-assets/ethnic/bluegoldembroidaryoffshoulderlehenga.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/ethnic/bluegoldembroidaryoffshoulderlehenga.jpg,false,,
meghna_female_ethnic_chiliredsleevelesslehenga,Chiliredsleevelesslehenga,ethnic,lehenga,womens assets.zip,chiliredsleevelesslehenga.jpg,womens assets/lehengas/chiliredsleevelesslehenga.jpg,female-assets/ethnic/chiliredsleevelesslehenga.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/ethnic/chiliredsleevelesslehenga.jpg,false,,
meghna_female_ethnic_dark_blue_lehenga,Dark Blue Lehenga,ethnic,lehenga,womens assets.zip,dark blue lehenga.jpg,womens assets/lehengas/dark blue lehenga.jpg,female-assets/ethnic/dark_blue_lehenga.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/ethnic/dark_blue_lehenga.jpg,false,,
meghna_female_ethnic_loive_green_lehenga,Loive Green Lehenga,ethnic,lehenga,womens assets.zip,loive green lehenga.jpg,womens assets/lehengas/loive green lehenga.jpg,female-assets/ethnic/loive_green_lehenga.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/ethnic/loive_green_lehenga.jpg,false,,
meghna_female_ethnic_pale_pink_lehenga,Pale Pink Lehenga,ethnic,lehenga,womens assets.zip,pale pink lehenga.jpg,womens assets/lehengas/pale pink lehenga.jpg,female-assets/ethnic/pale_pink_lehenga.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/ethnic/pale_pink_lehenga.jpg,false,,
meghna_female_ethnic_red_lehenga,Red Lehenga,ethnic,lehenga,womens assets.zip,red lehenga.jpg,womens assets/lehengas/red lehenga.jpg,female-assets/ethnic/red_lehenga.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/ethnic/red_lehenga.jpg,false,,
meghna_female_ethnic_yellow_lehenga,Yellow Lehenga,ethnic,lehenga,womens assets.zip,yellow lehenga.jpg,womens assets/lehengas/yellow lehenga.jpg,female-assets/ethnic/yellow_lehenga.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/ethnic/yellow_lehenga.jpg,false,,
meghna_female_outerwear_beige_fur_coat,Beige Fur Coat,outerwear,coat,womens assets.zip,beige fur coat.jpg,womens assets/outer wear/beige fur coat.jpg,female-assets/outerwear/beige_fur_coat.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/outerwear/beige_fur_coat.jpg,false,,
